Edad,Ingreso_Anual,Gasto_Mensual,Ratio_Uso_Credito,Num_Productos,Limite_Credito,Num_Transacciones,Ratio_Deuda,Antiguedad_Anios,Saldo_Promedio,Cluster_Real
18.0,30332.142638258003,405.5299943649958,0.0,1.0,3155.95213918651,0.0,0.12213641525615603,0.0,0.0,0
25.43475865934352,26075.297179702575,1239.729193448266,0.201747495493026,1.0,500.0,9.0,0.17398517693135807,2.0,2923.966673271399,0
27.4805489026544,34352.14521860062,1115.8416929534742,0.1438003401880349,1.0,4276.907661479802,0.0,0.06589812062943873,0.0,208.94938035815224,0
44.22072224006568,8000.0,858.8097827595328,0.0,1.0,5266.8517909020975,4.0,0.0,0.0,639.3103792329666,0
18.0,21117.003689980436,243.74896630766122,0.0,6.0,3901.7570669540337,0.0,0.12684942132679758,0.0,763.7520010532812,0
18.0,16347.795242876655,684.7877878212389,0.17466874796049747,1.0,996.496292477155,0.0,0.0059205905093854955,6.0,441.586831891888,0
18.0,31217.212037588775,2237.269949132128,0.19867499751936513,1.0,547.2977814012461,18.0,0.0,2.0,707.7365184691224,0
18.0,17142.83487271008,50.0,0.0,1.0,500.0,23.0,0.0,0.0,244.13321564598576,0
35.83622357503471,8000.0,1316.637202068761,0.05147356078682054,1.0,3386.310422789812,5.0,0.013568769689133578,0.0,0.0,0
23.08976651441198,27534.681713103073,1722.576143499538,0.0,6.0,500.0,1.0,0.184717677733779,1.0,0.0,0
20.00202639657016,10900.786540912808,50.0,0.17234270197102752,2.0,500.0,14.0,0.14425113100623174,3.0,603.3327661850008,0
18.0,9933.393021163638,917.4018609183313,0.13789331822241893,1.0,2351.9821499263458,18.0,0.014813720007640488,2.0,4.421290247596289,0
19.910260449018686,33822.38666861554,992.3996950285086,0.16714538758409192,4.0,2063.011524898277,11.0,0.05532158705054234,1.0,56.297000855267115,0
22.931161263930093,26570.26116629156,50.0,0.35130376769870625,1.0,500.0,17.0,0.21399942793066276,2.0,602.4087666702815,0
21.88243098066962,8000.0,272.77237586597727,0.0,3.0,1558.8278554935841,0.0,0.05372043880196895,1.0,0.0,0
18.0,21509.095845483538,435.16790826437386,0.0,1.0,2696.149812072909,0.0,0.0,0.0,0.0,0
24.984712629740844,39245.12952407355,1023.3532382739386,0.0269688516852665,1.0,500.0,3.0,0.05843315599550009,1.0,0.0,0
26.985726536715255,40071.44034723712,95.59025748141671,0.10784648798224757,3.0,796.3385843424912,6.0,0.10181330571257846,0.0,0.0,0
22.23529767288585,25171.175393934478,1593.0978634832402,0.18813499895626978,6.0,500.0,13.0,0.12640124882632264,8.0,0.0,0
18.0,9368.745905606082,50.0,0.0,1.0,2451.1813594286227,7.0,0.3701686008470876,3.0,0.0,0
18.0,25083.636069693683,50.0,0.3137300622830269,4.0,592.4730436858856,0.0,0.29495762187981944,-0.0,1041.2277446208925,0
18.0,9368.999669465671,205.03395172945585,0.056765205502122856,1.0,3868.549797042496,0.0,0.07949735415693374,0.0,520.3959605222992,0
28.831502829653342,8000.0,50.0,0.2339854623533853,2.0,500.0,22.0,0.11665714733817165,4.0,198.61330661527845,0
41.783180078867076,43276.90813118215,50.0,0.18990621693742715,3.0,6105.894672597045,0.0,0.19879141023977526,4.0,0.0,0
18.0,8000.0,50.0,0.15332608483461857,5.0,2222.2843412593256,23.0,0.0,0.0,110.00565679443449,0
25.68702830981735,17529.19562744506,50.0,0.03716671431015847,1.0,4009.017646490115,7.0,0.0,0.0,0.0,0
21.39828066617755,31754.04941521783,50.0,0.12258269823456959,1.0,500.0,2.0,0.0,0.0,0.0,0
40.86136127599734,18507.795148392892,50.0,0.08081310714572797,1.0,1337.091201400331,10.0,0.20908111024681192,0.0,0.0,0
19.359503707344217,8000.0,50.0,0.24682989451201154,5.0,1252.891881330865,10.0,0.1448200222542692,11.0,956.0939362328952,0
20.77199112178464,8000.0,50.0,0.07929876356488014,1.0,500.0,0.0,0.0,6.0,784.7806250036043,0
21.923462643360473,39311.19560001638,274.2735753417136,0.0,5.0,3616.730131053976,0.0,0.07259123035596043,0.0,0.0,0
30.891304456303757,45495.59962276988,50.0,0.1310675700834422,1.0,538.623848705912,0.0,0.0,0.0,0.0,0
24.596385527486454,17276.571223932428,50.0,0.0,1.0,4266.173677477268,9.0,0.0,0.0,690.9987288276881,0
18.0,25824.386770271063,50.0,0.13216620827741493,1.0,500.0,0.0,0.10692423231923902,1.0,0.0,0
28.13048760426279,8000.0,136.5633932985761,0.0,1.0,2142.196013949242,0.0,0.04462400163090516,4.0,0.0,0
30.02264427582536,8000.0,708.6120107986715,0.25758588137473765,1.0,500.0,10.0,0.07076146440980906,1.0,0.0,0
22.83126195973984,15758.247810354056,1321.070779193415,0.08663660143537469,2.0,764.3691016325979,0.0,0.0377116209539746,1.0,0.0,0
24.781838626205563,47885.77150049432,1036.2797152944245,0.0030526113678308875,4.0,775.7738809353459,0.0,0.0,0.0,0.0,0
22.176816440219696,42140.697296764076,513.8502788135961,0.018449523851523555,3.0,500.0,6.0,0.2110045879197232,0.0,973.502911108989,0
25.249565511946376,12019.854039828462,807.4705914620334,0.37697977152383294,1.0,2744.6617589010084,0.0,0.0,3.0,0.0,0
22.68703587730617,11121.732766582321,659.8206327165362,0.09804734316132055,3.0,500.0,-0.0,0.0,0.0,421.6563549922936,0
29.267090719795377,8000.0,1034.8216833014337,0.24521185166791293,2.0,7630.387437674198,0.0,0.0,0.0,1227.1519042722118,0
28.281910300998955,17199.580738889446,468.7698812670275,0.0,7.0,2387.6635459256827,4.0,0.20451039384141162,2.0,311.1964974809746,0
18.0,24789.144342758336,2006.7435166160321,0.2437404866463168,5.0,500.0,0.0,0.08188668350565068,0.0,937.8178932990829,0
18.0,40025.524600232835,50.0,0.0,1.0,500.0,13.0,0.11055778727513016,0.0,0.0,0
18.77646688681477,42033.90996416725,50.0,0.0,1.0,1181.8292907569885,0.0,0.09218153922143504,0.0,651.2685826656611,0
39.74997851147531,34222.536425487706,50.0,0.0,7.0,2177.655302043465,3.0,0.09652598745615953,1.0,46.06050341476143,0
18.0,10125.231246138354,168.55686059264156,0.0,1.0,2319.2906830756906,-0.0,0.31657499035590714,0.0,935.8849333841724,0
33.962417847977235,8000.0,50.0,0.0,1.0,500.0,0.0,0.3523269438530017,3.0,1065.5196683957943,0
28.928051814815056,8000.0,50.0,0.1204699368168202,1.0,4138.995290517164,0.0,0.046025803712857964,3.0,469.8695842699486,0
18.534724808136833,34694.34916844517,50.0,0.13869472739997396,2.0,1071.3606820580292,7.0,0.0,3.0,16.87046176104792,0
18.0,33105.7328520512,50.0,0.0,1.0,3818.0298540369186,0.0,0.35269036220574845,0.0,1371.4485851688275,0
24.025767685145137,16607.33118906635,50.0,0.10747560046669821,1.0,5309.905646049565,4.0,0.12164345365051038,0.0,108.99915092083143,0
24.954896981363767,8000.0,50.0,0.15703002953927095,1.0,1448.0499909419627,3.0,0.15005176557208064,0.0,0.0,0
23.880114448937743,8000.0,591.922645485893,0.0,3.0,3417.7924472391287,6.0,0.241507501688154,6.0,880.3464468130538,0
18.0,8000.0,50.0,0.05375711123036007,2.0,500.0,5.0,0.0,0.0,0.0,0
18.0,8000.0,50.0,0.2017244187115289,1.0,9897.146194512172,9.0,0.12661640181206185,0.0,654.2231131744738,0
18.0,19756.941330893205,2657.681156738043,0.03616737443965042,4.0,500.0,3.0,0.35499529153151343,0.0,1454.9629617577887,0
28.794418580372565,9900.478427122547,807.1114294933001,0.19004784074624909,2.0,500.0,0.0,0.06435731648058332,-0.0,596.8839102364882,0
23.705929608959238,8000.0,564.9899369657246,0.13792434732087053,2.0,5242.342176663866,13.0,0.16612193140889486,-0.0,0.0,0
26.124334903672825,20990.7026951488,460.7156837075585,0.0,1.0,5159.458559998711,3.0,0.1981361004216579,0.0,171.42442043693654,0
31.007524537369576,10568.955913669815,292.275945863344,0.0,1.0,1072.4836295940818,6.0,0.03106019848045928,5.0,0.0,0
20.206032216050954,11667.872760851882,1589.0987689795836,0.07830388781766676,3.0,500.0,6.0,0.22810683456977493,0.0,917.1458700470529,0
18.0,38294.60313867235,2406.94219867448,0.0,1.0,6360.153431353103,22.0,0.02470815608992938,0.0,0.0,0
18.0,8000.0,50.0,0.0,1.0,2702.644197609562,22.0,0.0,4.0,0.0,0
21.525148387336642,27717.400687199093,50.0,0.1050670034505033,1.0,3477.353792024447,6.0,0.45356322014716877,0.0,0.0,0
18.0,10001.129484092333,50.0,0.22121838047948744,4.0,500.0,0.0,0.1678838401196422,0.0,605.7109087839679,0
23.948061000172476,8000.0,1685.6049932768592,0.3086063849257551,1.0,836.8953201920476,6.0,0.1481617777581316,2.0,1597.3472679117717,0
20.301306616057126,8000.0,50.0,0.0,1.0,7383.673590553363,0.0,0.13222546503600138,-0.0,1005.6431568826205,0
46.25855128838677,10355.489669947383,50.0,0.20035916629794637,3.0,7540.1219772081,10.0,0.04826193892666344,2.0,948.2665780196936,0
29.876628939494694,25304.746047945086,1224.0077020055878,0.21837856502417685,4.0,3946.129662768928,1.0,0.12112677084639849,4.0,0.0,0
25.53926376517985,12335.921102486005,227.5950300174248,0.234097068215451,1.0,2139.3096444684465,0.0,0.20746051350791977,2.0,1707.5434007799313,0
19.045328944451192,21155.764718360722,439.40833636232503,0.2771532722859403,1.0,2837.0645773110177,10.0,0.12687171373451558,0.0,289.74479488678145,0
32.30686479865381,8000.0,327.65088718100094,0.0,4.0,500.0,0.0,0.154318510009291,6.0,102.6598120274488,0
18.0,45088.6617999445,50.0,0.0,2.0,500.0,0.0,0.20200332841110685,1.0,0.0,0
18.0,30563.38552723408,824.1931308403146,0.035718675615768865,5.0,500.0,0.0,0.000365237937100818,-0.0,325.2044035123381,0
19.684133844579232,23069.597709805872,50.0,0.25790210298654936,1.0,5351.8874947643835,7.0,0.1657724635581449,2.0,472.3501632124668,0
28.17013849472842,37139.79643390701,388.6603229134113,0.15209654109274576,1.0,6320.351646348418,0.0,0.3593354223391574,-0.0,0.0,0
23.22980238314358,8192.856132361716,1007.0178070291751,0.0,1.0,500.0,0.0,0.0,0.0,697.4985524238941,0
29.543681523047987,24126.588889703493,50.0,0.0431295647155549,1.0,500.0,21.0,0.22634016984289668,0.0,169.35780407606217,0
24.000474956296504,8000.0,50.0,0.0,1.0,1156.6991213421354,25.0,0.19228137202244944,0.0,562.2596025764342,0
35.43381219122562,31314.72503394387,257.24515512336717,0.0,3.0,3180.456156265249,14.0,0.1914647394422036,4.0,0.0,0
34.64698303008953,20845.434307570555,2192.250437720255,0.0,5.0,2593.7323503879434,0.0,0.030320439896177706,0.0,455.3994814093798,0
27.019220685140795,9738.719943284463,176.61959142945648,0.35848693164010836,5.0,3308.971009022096,3.0,0.11728451104742962,2.0,0.0,0
19.529185240735888,8000.0,583.254197701068,0.1431962153171947,1.0,6721.960289870099,0.0,0.0,1.0,903.9107778807512,0
38.16570583799554,11392.066614687265,1235.5336000940438,0.044454780391898166,1.0,4650.979812460017,11.0,0.0,5.0,1143.6657749861652,0
18.0,23699.57088149869,674.2689788314292,0.08753702227864263,1.0,500.0,3.0,0.2688729787733485,2.0,0.0,0
29.408307622224108,8000.0,1302.8150723572192,0.0,1.0,500.0,0.0,0.2671590573825068,0.0,399.4827948461153,0
21.549562442759832,24869.38791201295,273.74901541784516,0.0,3.0,518.7302505160626,0.0,0.038351416820908604,5.0,762.1596543217148,0
18.65293950968455,12970.689057814627,50.0,0.34905170963276105,2.0,3290.124941573209,15.0,0.13438563889981794,0.0,8.628108658815648,0
21.312627909624986,17463.99979425828,898.5243618915007,0.05748020755625112,3.0,1757.850259674253,4.0,0.0,3.0,399.4717026465547,0
31.58089705465266,8000.0,2204.8397165894985,0.029899093545654985,4.0,500.0,10.0,0.0,0.0,1528.102574784086,0
20.16944895267187,21131.03337378801,1035.265021461204,0.12137819186805507,1.0,3094.8830073986765,32.0,0.09170289322716371,1.0,906.4711651254806,0
32.613048956396646,35093.23640006947,813.1810131480172,0.0,5.0,500.0,7.0,0.0,-0.0,386.7089354185059,0
25.08502926832262,24075.6588609881,1749.162818296301,0.1153089394180131,1.0,4892.261504865071,17.0,0.0,2.0,654.8443744638467,0
19.14339036774408,37810.17811168732,55.94663644877434,0.06808300929990209,1.0,2046.7371427444027,0.0,0.0,6.0,0.0,0
18.0,8000.0,50.0,0.0,5.0,5029.451268027902,0.0,0.4243507559695805,4.0,0.0,0
18.0,50989.57304530668,50.0,0.0,3.0,9319.257219017818,20.0,0.1812029132875398,2.0,764.4592023218216,0
29.285714461952946,22049.15650515901,300.03305979380104,0.04098658958246877,1.0,1157.9747693996778,0.0,0.08583909374155602,0.0,0.0,0
23.726983851073392,38044.83292336223,1081.5839417622205,0.0,1.0,4822.313563964648,0.0,0.06765282640042847,2.0,0.0,0
23.011604859001213,8000.0,50.0,0.09604859851652532,1.0,3321.424213881197,3.0,0.17955855343606927,1.0,1132.1811095811677,0
23.202155225419908,11816.560207796358,317.4056029109924,0.12823491618123986,1.0,2121.7750736116473,0.0,0.004542267872663472,0.0,1409.6952550945964,0
18.0,8022.165151738935,50.0,0.17886911027999952,1.0,5743.226218021202,0.0,0.14017515936022748,0.0,1694.5073719968393,0
18.0,22461.418227269198,808.4258056948145,0.10958707003301574,1.0,1610.5379007997215,4.0,0.07883171176549765,3.0,1741.576561145773,0
18.0,8000.0,115.24923358279538,0.42147814462222183,1.0,6917.350416332202,23.0,0.020283293194048785,2.0,1322.4455686525473,0
18.360373686520123,15068.44281452599,50.0,0.0,1.0,500.0,3.0,0.0,1.0,0.0,0
25.176450229258787,30002.817047168515,50.0,0.10386414605805039,4.0,500.0,23.0,0.1603387373487105,0.0,109.84626408645167,0
27.359938360208535,19094.477636338725,717.2057527485143,0.0,1.0,500.0,2.0,0.0,0.0,1039.9870861515149,0
32.47657715770498,26771.588941063346,50.0,0.004437183243948532,4.0,2425.1507409197143,31.0,0.15663776887278955,1.0,0.0,0
23.28199268590991,15804.434356120168,879.7843296210468,0.18776513361842007,1.0,500.0,0.0,0.17315075107540628,0.0,0.0,0
25.730354603497254,53899.19305103218,194.1719249217024,0.17074267152103645,1.0,1703.3310404265721,14.0,0.05820046563683421,1.0,381.6224204611298,0
18.0,32285.40983332593,50.0,0.0,2.0,500.0,3.0,0.0986868644832347,4.0,491.782727673566,0
21.75974119604662,29775.834708484137,1534.5992470566207,0.13032468411466816,1.0,500.0,0.0,0.05604764257292787,0.0,15.380661850478873,0
22.54383927901223,25627.575662736923,132.32117306327245,0.12005623671097307,1.0,500.0,0.0,0.07925139197608738,0.0,581.9486855972673,0
36.6952079904995,35550.17066444136,50.0,0.2646645637063931,1.0,988.7420866458821,0.0,0.05644436514570953,0.0,272.69968011035115,0
23.5415102180787,18043.862690209167,619.4606429564958,0.2214530635692331,3.0,500.0,0.0,0.2345420672184554,0.0,0.0,0
18.0,8000.0,719.8042190765965,0.15931834308358114,1.0,500.0,0.0,0.1564197767779667,0.0,282.0191422409921,0
21.853025447939242,26341.797594255673,314.7971536775871,0.0,4.0,1524.41128091909,3.0,0.0,0.0,0.0,0
20.33971782473514,42648.60211404975,50.0,0.0,5.0,1372.0289685444018,0.0,0.24974627498503502,0.0,1464.726993753794,0
28.50808836485698,10974.075722701882,2271.015884734883,0.0,3.0,2897.877741219476,19.0,0.3248576123286668,0.0,0.0,0
26.415732572215518,8240.898675569671,2132.851757625558,0.0696610876759142,1.0,2554.040917594725,0.0,0.0,4.0,0.0,0
18.0,25727.79963639292,1338.275988476477,0.1535292767357696,3.0,500.0,0.0,0.3161920458815901,0.0,0.0,0
34.75066376175096,26009.712135369504,637.6522611983432,0.36176033766575605,1.0,4783.520384243711,4.0,0.138677288156309,6.0,515.641744528529,0
27.167642358876478,33444.105657261156,50.0,0.0,1.0,500.0,28.0,0.0,0.0,0.0,0
24.951104298967365,29746.61586056587,1026.0545488253556,0.0,1.0,2847.739851464899,0.0,0.3314577629468789,2.0,679.1120059558685,0
28.363660179207162,34898.023547788674,373.7806963555587,0.0,2.0,500.0,0.0,0.1844364187007334,4.0,165.3155352499644,0
24.964796920950054,42511.89520274743,431.1230523090255,0.42464236844197684,2.0,500.0,12.0,0.15488680742312,5.0,634.69057291437,0
20.670822553755773,8000.0,50.0,0.0,1.0,3765.735213261829,23.0,0.15683270029450927,0.0,470.1139211185013,0
33.48766227179825,9219.126177800897,71.34351999399902,0.052115100041004385,1.0,3944.841301531577,2.0,0.160412671922612,0.0,0.0,0
28.934861035146604,12631.202609878557,1857.885297184069,0.0,2.0,4797.77249561927,0.0,0.0,0.0,1059.060554467571,0
18.0,54838.06971362283,50.0,0.07657538766037332,5.0,8018.278664477369,28.0,0.2740047372054125,4.0,576.6194034248518,0
29.472266331199723,10062.925684869118,50.0,0.04951407813282291,1.0,640.3158520181746,11.0,0.23756395003415354,0.0,1213.8216583597884,0
18.0,15211.30378637206,50.0,0.0,1.0,1634.7574748501495,21.0,0.190836882575888,0.0,1484.9466477606154,0
33.72192347704339,26382.206929948064,50.0,0.0,1.0,5266.245859112558,26.0,0.32222706807119517,0.0,0.0,0
23.352507970347556,8000.0,510.2410056173902,0.028745227572991715,1.0,500.0,9.0,0.023291079088684774,0.0,0.0,0
21.735856911513892,43520.42299204432,1794.8088459659552,0.0,1.0,3406.322768225071,0.0,0.1434580335740031,3.0,1033.3919211967013,0
21.038520865792453,15067.097997451692,50.0,0.0,1.0,3102.096520448534,14.0,0.0,5.0,0.0,0
21.79487397425501,8000.0,50.0,0.17730253707599114,3.0,1156.01732864536,4.0,0.17429524734939034,0.0,0.0,0
29.62494092436954,8000.0,481.8156148799641,0.0,2.0,1893.0755531075492,0.0,0.26772246704183267,0.0,0.0,0
23.92546429341705,34540.3778317735,50.0,0.05888189837810792,2.0,4079.316821789432,5.0,0.047147991172001594,0.0,212.02359579338983,0
18.0,8000.0,619.0974119913611,0.18016661711641213,1.0,500.0,10.0,0.3962793476384846,0.0,0.0,0
20.244194165393534,37798.22043573386,50.0,0.0,1.0,500.0,4.0,0.3339536980196167,1.0,0.0,0
19.198611818410775,8000.0,1047.7853860612727,0.03879144363015651,1.0,11579.322703534583,7.0,0.0,0.0,976.8809106216635,0
23.087395941162537,8000.0,1082.4597771921954,0.0,5.0,5240.144197143945,0.0,0.28446635608985626,0.0,763.997046087998,0
26.653435046026956,8000.0,50.0,0.1983143577316872,1.0,789.05461027401,0.0,0.1609982654454584,7.0,0.0,0
22.232506784058476,38335.97599798218,123.54426440411346,0.11514153865996168,1.0,3284.921291622946,1.0,0.24194511937790028,4.0,2014.4858222534017,0
27.564478462850325,22691.466958783196,386.6089295142426,0.0,2.0,1113.7957695829118,5.0,0.2897340451275462,0.0,970.7125640129127,0
34.64430464646271,16299.813211328466,50.0,0.0,4.0,1931.3958131033537,0.0,0.027312411343136708,3.0,543.648169104993,0
19.706251847970936,12717.7284698685,50.0,0.0,5.0,1033.0385923659805,18.0,0.319069511476833,4.0,0.0,0
25.87580886723145,17651.583267970807,50.0,0.09670773656791083,1.0,5563.038165384691,0.0,0.12896699044568885,1.0,0.0,0
27.632260494162637,11161.387344635648,1036.4454055589545,0.0,1.0,7816.786997174854,0.0,0.0024047242444213968,2.0,279.29888299651054,0
25.36604895302617,25044.294674126355,809.3326098192991,0.20979677724169615,2.0,1276.2270361443727,11.0,0.37358299862491107,-0.0,0.0,0
32.62797442515494,16266.511239068186,50.0,0.1720287215096607,1.0,1728.4001530875178,7.0,0.12743195388818557,3.0,0.0,0
26.925815662490393,14262.527842791593,909.2580616520029,0.1386129176978797,1.0,5257.946348525096,0.0,0.2163603229524849,1.0,1473.4922472924882,0
19.85472656923022,12969.838135897957,181.3571783477767,0.006342111271864341,3.0,500.0,0.0,0.0,3.0,1381.6416282589862,0
20.997287502040272,15568.967186063846,267.2500765886541,0.21731047557557942,1.0,2715.1069482043554,15.0,0.1721575604713377,1.0,870.7531866483415,0
18.0,27761.40460124507,50.0,0.0,2.0,6120.975635488873,1.0,0.2372139347972232,6.0,1096.738406580514,0
37.74365948196537,28686.635871435246,272.4162933455291,0.0,1.0,500.0,29.0,0.07467244300974353,0.0,547.0694707491366,0
22.418583485175557,42408.73498220285,50.0,0.07802347355416295,1.0,500.0,0.0,0.09466670122502867,0.0,0.0,0
18.0,16803.279754146795,50.0,0.15944805877130275,1.0,500.0,0.0,0.0,1.0,1115.124321136664,0
18.0,19656.37553972281,50.0,0.14667297100886706,2.0,500.0,0.0,0.0,4.0,165.3443870437984,0
40.25143058322887,17126.48428106946,50.0,0.0,1.0,500.0,6.0,0.17325640334511047,0.0,794.4275861348032,0
18.0,20113.81937259191,1747.7318031252073,0.1791448614846366,1.0,500.0,0.0,0.0,0.0,0.0,0
20.739933115913875,19106.66711460626,50.0,0.0,1.0,3325.821948708227,0.0,0.30317426268346287,-0.0,163.57172852029032,0
28.79885846326295,21358.312290194423,1115.0111685567153,0.0913458797890627,1.0,3084.5105756183048,0.0,0.11563259763181934,-0.0,0.15586276377140962,0
20.766039890186264,8000.0,50.0,0.06336966576432052,1.0,500.0,18.0,0.0,3.0,457.5799405476131,0
18.0,43564.47685357697,50.0,0.18235820099984024,3.0,500.0,20.0,0.06399330189775082,1.0,337.4317239152789,0
20.71063608188274,29675.63913350086,961.7491717301244,0.0,4.0,500.0,15.0,0.262245539703172,0.0,0.0,0
18.0,14905.137163842212,50.0,0.16227111664678492,4.0,6187.051432369868,0.0,0.06987205018078801,0.0,0.0,0
31.26257567773559,41264.392659094534,50.0,0.0,1.0,2840.4834764588204,0.0,0.16106479040282892,0.0,139.59436496763905,0
27.244328780835517,18092.480685277504,50.0,0.03421618823468037,1.0,889.9669103536169,-0.0,0.3302051925526792,2.0,0.0,0
28.690762283303062,13192.999347513458,1326.1996520831756,0.10322847567652552,1.0,3343.150777430833,0.0,0.0,0.0,252.91902822986884,0
38.63214399505688,50130.7221051739,812.5290573831269,0.1221216043920018,1.0,500.0,0.0,0.010597945851839305,0.0,0.0,0
18.0,28769.907688092484,50.0,0.08445154843200553,6.0,500.0,0.0,0.05881539204926405,4.0,1560.0101670388276,0
18.0,25152.468814605912,50.0,0.03474343698020447,7.0,500.0,6.0,0.1673478167342224,4.0,220.54787049904473,0
24.95728517923938,12360.26062912621,458.361863595303,0.0005803123283728909,2.0,891.1689918690981,8.0,0.09578615482936312,4.0,112.99651901628991,0
18.0,36171.669610281475,50.0,0.0,1.0,6123.314279512452,0.0,0.551835788847039,4.0,310.7320181729949,0
21.47301759408365,22111.97867795026,700.2775312441647,0.1429110443768082,2.0,2268.7420437657465,1.0,0.07821664715389433,0.0,966.3144697442865,0
27.698144533896276,8000.0,829.6647454685705,0.07804201203950357,1.0,834.4446407333426,16.0,0.23644381054569152,0.0,443.0776467296653,0
18.0,8000.0,50.0,0.17418466002311725,3.0,3539.256260291879,12.0,0.17432967334455401,0.0,460.98423216523724,0
29.68393144218575,28861.79514931547,1341.3568366156571,0.1519957539969532,2.0,5210.450714949282,3.0,0.0,0.0,0.0,0
18.0,15918.931141696543,50.0,0.005653539731978206,1.0,2639.8811221188157,3.0,0.0,2.0,825.0504990911221,0
18.0,8000.0,50.0,0.0,3.0,1418.5215836815894,-0.0,0.0,2.0,0.0,0
22.575353250556752,21994.22790659796,1506.2322520051048,0.0,1.0,2551.5486342610848,25.0,0.27840827482327896,1.0,0.0,0
29.74837692771818,8000.0,657.3034585819705,0.12278770291999427,4.0,10278.980116733232,8.0,0.026709237898120186,-0.0,0.0,0
18.0,12106.332891171303,50.0,0.07193910157285596,1.0,5363.092001973415,3.0,0.09866075375603953,0.0,261.737292378465,0
29.920943340809295,8000.0,50.0,0.006263451856160292,1.0,500.0,0.0,0.22591204202263276,1.0,289.38473618463195,0
30.16862043681253,16021.846247048688,574.846255931734,0.035136067577720545,2.0,500.0,0.0,0.08066380064517222,5.0,816.8750896139464,0
31.267815852075238,35800.28239400954,285.11128732297993,0.07841346186640577,1.0,1051.7814319188506,10.0,0.27335935895230956,0.0,0.0,0
22.005068405023334,26657.37718457925,50.0,0.0,1.0,500.0,0.0,0.07871963409028411,0.0,1195.7766248189366,0
25.13674974018227,22326.830778395928,797.3188582816658,0.0,3.0,1772.7071403936204,11.0,0.0,0.0,738.8805537780206,0
25.613531450536158,8000.0,50.0,0.21206260895572682,1.0,6928.018859767891,0.0,0.19192843728760717,0.0,584.294950379287,0
18.0,15655.782152558964,239.28240837989227,0.0,3.0,500.0,0.0,0.0,0.0,12.460010927878301,0
45.16110804748399,29298.301745731544,181.51003545498114,0.012143720594009456,1.0,3641.35734552563,0.0,0.26046232403231756,3.0,667.0937225097127,0
26.20936709257338,18282.479870793453,845.9467865281471,0.13522123525875845,1.0,500.0,4.0,0.32305890181530694,0.0,0.0,0
23.58170407587056,18732.78290672666,366.4079977955919,0.08512926049882404,1.0,6469.5903158062465,0.0,0.0,-0.0,0.0,0
20.311797717452116,41925.170386483456,220.05102876412332,0.08322093042349042,1.0,500.0,0.0,0.0542490260671023,5.0,551.5375637220897,0
18.0,21549.66880942087,678.2928785569137,0.21418146154706236,5.0,500.0,0.0,0.0,0.0,485.7780296013608,0
31.478411359255375,16906.305259547673,50.0,0.07185315088381862,1.0,8268.61616508432,0.0,0.1266026433609843,7.0,154.8958880831984,0
